timestamp,percentage,depth,notional
2026-06-24 14:55:31,5.00,5864.97500000,363488958.50920000
2026-06-24 14:56:04,-5.00,9375.66300000,562504671.58410000
2026-06-24 14:56:04,-4.00,8649.19300000,520306453.42000000
2026-06-24 14:56:04,-3.00,8029.02000000,483791804.02290000
2026-06-24 14:56:04,-2.00,6823.29200000,412148063.21020000
2026-06-24 14:56:04,-1.00,3914.83900000,237412762.55200000
2026-06-24 14:56:04,-0.20,603.87900000,36760594.39330000
2026-06-24 14:56:04,0.20,637.83200000,38921425.84530000
2026-06-24 14:56:04,1.00,1848.35100000,113090455.65950000
2026-06-24 14:56:04,2.00,4229.30700000,260286731.42410000
2026-06-24 14:56:04,3.00,4798.83200000,295818930.10130000
2026-06-24 14:56:04,4.00,5271.15300000,325620851.25690000
2026-06-24 14:56:04,5.00,5806.19500000,359704345.22730000
2026-06-24 14:56:31,-5.00,9324.14900000,559963854.36590000
2026-06-24 14:56:31,-4.00,8738.44000000,525889609.33330000
2026-06-24 14:56:31,-3.00,7865.30000000,474384908.48170000
2026-06-24 14:56:31,-2.00,6899.42900000,416896599.02910000
2026-06-24 14:56:31,-1.00,3531.77900000,214392381.43430000
2026-06-24 14:56:31,-0.20,475.29600000,28955813.57630000
2026-06-24 14:56:31,0.20,715.09700000,43665602.13310000
2026-06-24 14:56:31,1.00,2024.49800000,123992737.25070000
2026-06-24 14:56:31,2.00,4310.67800000,265433802.51780000
2026-06-24 14:56:31,3.00,4797.36900000,295830821.07570000
2026-06-24 14:56:31,4.00,5274.07100000,325928433.91230000
2026-06-24 14:56:31,5.00,5836.64400000,361794591.99220000
2026-06-24 14:57:02,-5.00,9255.85800000,555846873.23360000
2026-06-24 14:57:02,-4.00,8670.52900000,521794267.73220000
2026-06-24 14:57:02,-3.00,7796.44000000,470231893.52570000
2026-06-24 14:57:02,-2.00,6822.67400000,412270592.35110000
2026-06-24 14:57:02,-1.00,3472.96800000,210830919.37430000
2026-06-24 14:57:02,-0.20,504.13500000,30713371.45470000
2026-06-24 14:57:02,0.20,509.02400000,31085546.41710000
